,time,VTWS_AVG,WIND_SPEED,WIND_SPEED_2,windspeed5,Windspeed3a,Timestamp Flag,data qc flag VTWS_AVG
235,2020-10-11 00:00:00+00:00,6.40099877574152,6.36943009259047,6.36476136217339,6.795749514985358,6.378396743501793,,6.40099877574152
236,2020-10-11 01:00:00+00:00,6.29951332686207,6.30896037993476,6.32207833596283,6.4963458620621815,6.3101840142532195,,6.29951332686207
237,2020-10-11 02:00:00+00:00,5.23271843977154,5.30789649554044,5.30864201474875,5.5605305186782745,5.283085650020244,,5.23271843977154
238,2020-10-11 03:00:00+00:00,4.79176122564302,4.78296390920213,4.78579778774254,4.818379705893502,4.786840974195896,,4.79176122564302
239,2020-10-11 04:00:00+00:00,4.96016230592113,4.88323912390377,4.88086094276885,5.226111196528009,4.908087457531249,,4.96016230592113
240,2020-10-11 05:00:00+00:00,6.13607408923025,6.12521772516324,6.12408994892953,6.209068649955816,6.128460587774339,,6.13607408923025
241,2020-10-11 06:00:00+00:00,6.3635764678184,6.42348522013882,6.43281889762991,7.671537397161355,6.406626861862377,,6.3635764678184
242,2020-10-11 07:00:00+00:00,7.0579668370071,7.05324807529215,7.0579668370071,7.101105387630303,7.05639391643545,,7.0579668370071
243,2020-10-11 08:00:00+00:00,5.89498995722183,5.98084222075159,5.98620855604716,6.538189746019036,5.954013578006861,,5.89498995722183
244,2020-10-11 09:00:00+00:00,4.62646716721687,4.69612709986316,4.70661370233808,5.036426273304268,4.676402656472703,,4.62646716721687
245,2020-10-11 10:00:00+00:00,5.25039830907312,5.25420845854813,5.25493425790537,5.267876873446496,5.253180341842207,,5.25039830907312
246,2020-10-11 11:00:00+00:00,5.7507371480151,5.70838026030875,5.70362430985251,6.795293923087003,5.720913906058787,,5.7507371480151
247,2020-10-11 12:00:00+00:00,4.64376394024934,4.63173428334244,4.64008714061606,4.7285455143488955,4.638528454735947,,4.64376394024934
248,2020-10-11 13:00:00+00:00,4.296463157749,4.31112332078023,4.31239406400237,4.445626073839466,4.306660180843867,,4.296463157749
